policy,scenario,distribution_family,n,level,total_replications,conditional_denominator,classification_rate,classification_ci95_lower,classification_ci95_upper,type_i_error,type_i_ci95_lower,type_i_ci95_upper,ci_coverage,coverage_ci95_lower,coverage_ci95_upper
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,50,caution,200,78,0.39,0.3250834313746962,0.4590625404283025,0.038461538461538464,0.013165825413161053,0.1070844604750183,0.9615384615384616,0.8929155395249817,0.986834174586839
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,50,insufficient,200,122,0.61,0.5409374595716976,0.6749165686253038,0.12295081967213115,0.07594373143728067,0.1929776489872208,0.8770491803278688,0.8070223510127791,0.9240562685627193
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,all,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,insufficient,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,all,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,caution,200,81,0.405,0.3393777128250677,0.47420289918661307,0.037037037037037035,0.012675114183298107,0.10332311306893818,0.9629629629629629,0.8966768869310617,0.9873248858167019
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,insufficient,200,119,0.595,0.525797100813387,0.6606222871749323,0.08403361344537816,0.04628480919483177,0.14779835335938682,0.9159663865546218,0.8522016466406133,0.9537151908051682
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,all,200,200,1.0,0.9811546736227335,1.0,0.065,0.03837635464915299,0.10801907929906895,0.935,0.8919809207009312,0.961623645350847
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,caution,200,81,0.405,0.3393777128250677,0.47420289918661307,0.037037037037037035,0.012675114183298107,0.10332311306893818,0.9629629629629629,0.8966768869310617,0.9873248858167019
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,80,insufficient,200,119,0.595,0.525797100813387,0.6606222871749323,0.08403361344537816,0.04628480919483177,0.14779835335938682,0.9159663865546218,0.8522016466406133,0.9537151908051682
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,all,5000,5000,1.0,0.9992322980549431,1.0000000000000002,0.065,0.05849519252435276,0.07217270816784693,0.935,0.9278272918321532,0.9415048074756472
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,acceptable,5000,0,0.0,0.0,0.0007677019450571244,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,caution,5000,0,0.0,0.0,0.0007677019450571244,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,insufficient,5000,5000,1.0,0.9992322980549431,1.0000000000000002,0.065,0.05849519252435276,0.07217270816784693,0.935,0.9278272918321532,0.9415048074756472
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,all,5000,5000,1.0,0.9992322980549431,1.0000000000000002,0.065,0.05849519252435276,0.07217270816784693,0.935,0.9278272918321532,0.9415048074756472
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,acceptable,5000,0,0.0,0.0,0.0007677019450571244,,,,,,
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,caution,5000,1459,0.2918,0.2793632775545869,0.3045563935353349,0.03221384509938314,0.024311092807172367,0.042573434036612484,0.9677861549006168,0.9574265659633875,0.9756889071928275
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,insufficient,5000,3541,0.7082,0.6954436064646651,0.7206367224454132,0.0785088957921491,0.07009957273819678,0.08783173824543841,0.9214911042078509,0.9121682617545617,0.9299004272618032
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,all,5000,5000,1.0,0.9992322980549431,1.0000000000000002,0.065,0.05849519252435276,0.07217270816784693,0.935,0.9278272918321532,0.9415048074756472
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,acceptable,5000,0,0.0,0.0,0.0007677019450571244,,,,,,
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,caution,5000,1459,0.2918,0.2793632775545869,0.3045563935353349,0.03221384509938314,0.024311092807172367,0.042573434036612484,0.9677861549006168,0.9574265659633875,0.9756889071928275
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,100,insufficient,5000,3541,0.7082,0.6954436064646651,0.7206367224454132,0.0785088957921491,0.07009957273819678,0.08783173824543841,0.9214911042078509,0.9121682617545617,0.9299004272618032
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,insufficient,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,caution,200,37,0.185,0.13730192800616042,0.2445706276115175,0.02702702702702703,0.004786974451940429,0.13824069863730518,0.972972972972973,0.861759301362695,0.9952130255480596
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,insufficient,200,163,0.815,0.7554293723884824,0.8626980719938395,0.06748466257668712,0.03809698653639222,0.11678932891153342,0.9325153374233128,0.8832106710884666,0.9619030134636077
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,caution,200,37,0.185,0.13730192800616042,0.2445706276115175,0.02702702702702703,0.004786974451940429,0.13824069863730518,0.972972972972973,0.861759301362695,0.9952130255480596
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,200,insufficient,200,163,0.815,0.7554293723884824,0.8626980719938395,0.06748466257668712,0.03809698653639222,0.11678932891153342,0.9325153374233128,0.8832106710884666,0.9619030134636077
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,insufficient,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,caution,200,11,0.055,0.03098534170345884,0.0957869987723084,0.36363636363636365,0.15166471095367573,0.6461988254921511,0.6363636363636364,0.35380117450784887,0.8483352890463243
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,insufficient,200,189,0.945,0.9042130012276914,0.9690146582965411,0.037037037037037035,0.018054518511292878,0.07446427350470866,0.9629629629629629,0.9255357264952914,0.9819454814887071
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,caution,200,11,0.055,0.03098534170345884,0.0957869987723084,0.36363636363636365,0.15166471095367573,0.6461988254921511,0.6363636363636364,0.35380117450784887,0.8483352890463243
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,500,insufficient,200,189,0.945,0.9042130012276914,0.9690146582965411,0.037037037037037035,0.018054518511292878,0.07446427350470866,0.9629629629629629,0.9255357264952914,0.9819454814887071
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,insufficient,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,caution,200,8,0.04,0.020405632066152306,0.07693206820093293,0.625,0.30574239460262737,0.8631557141764026,0.375,0.13684428582359742,0.6942576053973727
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,insufficient,200,192,0.96,0.923067931799067,0.9795943679338476,0.036458333333333336,0.017770646576572728,0.07333089508948057,0.9635416666666666,0.9266691049105195,0.9822293534234273
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,all,200,200,1.0,0.9811546736227335,1.0,0.06,0.03465219425433187,0.1019316929576627,0.94,0.8980683070423372,0.9653478057456681
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,caution,200,8,0.04,0.020405632066152306,0.07693206820093293,0.625,0.30574239460262737,0.8631557141764026,0.375,0.13684428582359742,0.6942576053973727
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,750,insufficient,200,192,0.96,0.923067931799067,0.9795943679338476,0.036458333333333336,0.017770646576572728,0.07333089508948057,0.9635416666666666,0.9266691049105195,0.9822293534234273
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,all,200,200,1.0,0.9811546736227335,1.0,0.015,0.00511423779325831,0.04316572879269026,0.985,0.9568342712073097,0.9948857622067417
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,insufficient,200,200,1.0,0.9811546736227335,1.0,0.015,0.00511423779325831,0.04316572879269026,0.985,0.9568342712073097,0.9948857622067417
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,all,200,200,1.0,0.9811546736227335,1.0,0.015,0.00511423779325831,0.04316572879269026,0.985,0.9568342712073097,0.9948857622067417
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,insufficient,200,200,1.0,0.9811546736227335,1.0,0.015,0.00511423779325831,0.04316572879269026,0.985,0.9568342712073097,0.9948857622067417
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,all,200,200,1.0,0.9811546736227335,1.0,0.015,0.00511423779325831,0.04316572879269026,0.985,0.9568342712073097,0.9948857622067417
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,contamination_asymmetric_eps_0p1,normal_contamination_asymmetric,2000,insufficient,200,200,1.0,0.9811546736227335,1.0,0.015,0.00511423779325831,0.04316572879269026,0.985,0.9568342712073097,0.9948857622067417
v2,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v2,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,acceptable,200,129,0.645,0.5765211307549043,0.7080137245956883,0.05426356589147287,0.026530955330892246,0.10777545005702246,0.9457364341085271,0.8922245499429776,0.9734690446691078
v2,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,caution,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v2,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,insufficient,200,71,0.355,0.2919862754043116,0.42347886924509565,0.056338028169014086,0.022124519301696642,0.13609605799976943,0.9436619718309859,0.8639039420002305,0.9778754806983033
v3_default,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,acceptable,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_default,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,caution,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_default,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,insufficient,200,0,0.0,1.734723475976807e-18,0.018845326377266575,,,,,,
v3_oracle_simulation_truth,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,all,200,200,1.0,0.9811546736227335,1.0,0.055,0.03098534170345884,0.0957869987723084,0.945,0.9042130012276914,0.9690146582965411
v3_oracle_simulation_truth,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,acceptable,200,98,0.49,0.42156278331213176,0.5588141232154135,0.061224489795918366,0.02835932368138567,0.12719087173151772,0.9387755102040817,0.8728091282684823,0.9716406763186144
v3_oracle_simulation_truth,contamination_symmetric_eps_0p001,normal_contamination_symmetric,5,caution,200,102,0.51,0.44118587678458643,0.5784372166878682,0.049019607843137254,0.0211175965489143,0.10965780068122896,0.9509803921568627,0.8903421993187709,0.9788824034510856
